municipio;_gama_camara;_mamografo_com_comando_simples;_mamografo_com_estereotaxia;_raio_x_ate_100_ma;_raio_x_de_100_a_500_ma;_raio_x_mais_de_500ma;_raio_x_dentario;_raio_x_com_fluoroscopia;_raio_x_para_densitometria_ossea;_raio_x_para_hemodinamica;_tomógrafo_computadorizado;_ressonancia_magnetica;_ultrassom_doppler_colorido;_ultrassom_ecografo;_ultrassom_convencional;_processadora_de_filme_exclusiva_para_mamografia;_mamografo_computadorizado;_pet_ct;_endoscopio_das_vias_respiratorias;_endoscopio_das_vias_urinarias;_endoscopio_digestivo;_equipamentos_para_optometria;_laparoscopio_video;_microscopio_cirurgico;_cadeira_oftalmologica;_coluna_oftalmologica;_refrator;_lensometro;_projetor_ou_tabela_de_optotipos;_retinoscopio;_oftalmoscopio;_ceratometro;_tonometro_de_aplanacao;_biomicroscopio_lampada_de_fenda;_campimetro;_eletrocardiografo;_eletroencefalografo;_bomba_balao_intra_aortico;_bomba_de_infusao;_berço_aquecido;_bilirrubinometro;_debitometro;_desfibrilador;_equipamento_de_fototerapia;_incubadora;_marcapasso_temporario;_monitor_de_ecg;_monitor_de_pressao_invasivo;_monitor_de_pressao_nao_invasivo;_reanimador_pulmonar_ambu;_respirador_ventilador;_aparelho_de_diatermia_por_ultrassom_ondas_curtas;_aparelho_de_eletroestimulacao;_bomba_de_infusao_de_hemoderivados;_equipamentos_de_aferese;_equipamento_de_circulacao_extracorporea;_equipamento_para_hemodialise;_forno_de_bier;total
"130270 Manicoré";-;1;-;1;-;-;2;-;-;-;-;-;1;-;2;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;2;-;-;3;2;2;-;-;-;-;6;-;1;2;-;-;-;-;1;32
"130280 Maraã";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"130290 Maués";-;-;-;-;2;-;5;-;-;-;-;-;3;-;-;-;1;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;2;-;-;3;4;3;-;8;-;1;-;5;-;-;-;-;-;-;-;44
"130300 Nhamundá";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"130320 Novo Airão";-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2;-;-;-;2;-;1;3;-;-;-;-;-;-;-;-;14
"130330 Novo Aripuanã";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"130340 Parintins";-;-;1;2;1;2;13;-;-;-;1;-;2;3;5;1;-;-;-;1;2;1;-;6;-;-;-;-;-;-;-;-;-;-;-;5;-;-;1;3;1;-;3;4;7;-;4;2;-;17;7;3;2;-;-;-;-;3;103
"130350 Pauini";-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3
"130353 Presidente Figueiredo";-;-;-;1;1;-;3;-;-;-;-;-;1;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;-;2;1;-;-;5;2;-;-;3;-;2;16;4;2;2;-;-;-;-;-;53
"130356 Rio Preto da Eva";-;-;-;-;1;-;4;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;3;1;1;-;1;-;4;2;1;-;-;-;-;-;-;-;24
"130360 Santa Isabel do Rio Negro";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"130380 São Gabriel da Cachoeira";-;1;-;2;1;-;5;-;-;-;1;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;5;3;-;-;4;3;4;-;4;1;-;18;8;3;3;-;1;-;-;3;76
"130390 São Paulo de Olivença";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"130406 Tabatinga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"130410 Tapauá";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;3
"130420 Tefé";-;1;-;-;1;1;8;-;-;-;-;-;2;2;6;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;2;-;-;4;2;4;-;1;-;1;11;2;3;2;-;-;1;-;-;61
"130430 Urucará";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"130440 Urucurituba";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"140005 Alto Alegre";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;5
"140010 Boa Vista";1;2;-;2;5;5;80;1;3;1;1;-;21;10;16;2;-;-;15;4;9;4;2;2;3;3;3;3;3;3;5;2;3;2;1;41;4;-;13;-;-;-;20;7;7;1;22;2;43;44;8;27;44;2;3;-;12;10;527
"140015 Bonfim";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"140017 Cantá";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;3
"140020 Caracaraí";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"140030 Mucajaí";-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"140040 Normandia";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;3;-;-;-;-;7;-;-;2;18
"140045 Pacaraima";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2
"140047 Rorainópolis";-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;3;-;1;-;-;-;-;-;-;9
"140050 São João da Baliza";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"140060 São Luiz";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"140070 Uiramutã";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150010 Abaetetuba";-;-;-;5;3;-;13;-;-;-;1;-;4;6;5;-;-;-;2;1;2;-;-;1;1;1;1;1;1;1;1;1;1;1;1;8;1;-;6;4;-;-;3;1;6;-;6;1;2;11;11;2;4;-;25;-;-;3;148
"150013 Abel Figueiredo";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;2;1;-;-;-;2;-;-;-;9
"150020 Acará";-;-;-;-;2;-;1;-;-;-;-;-;-;-;3;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;1;-;3;-;-;-;2;-;1;-;2;2;-;8;9;1;2;-;-;-;-;1;42
"150034 Água Azul do Norte";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;-;1;2;-;-;-;-;-;4;-;1;-;-;-;-;-;1;16
"150040 Alenquer";-;-;-;-;-;-;1;-;-;-;-;-;1;1;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;9
"150050 Almeirim";2;-;-;1;2;1;3;-;-;-;-;-;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;-;-;-;6;-;-;2;3;4;-;4;-;2;15;4;6;11;-;-;-;-;2;78
"150060 Altamira";-;-;-;1;1;1;1;-;-;-;-;-;1;1;1;-;-;-;-;-;-;2;-;2;3;2;2;1;2;2;2;1;1;1;1;5;2;-;1;-;-;-;3;-;-;-;2;-;-;-;1;-;-;-;-;-;-;1;44
"150080 Ananindeua";1;9;1;5;21;5;19;-;11;3;10;4;16;16;19;6;2;-;4;1;14;2;4;2;4;2;10;1;2;1;1;-;1;1;1;39;10;-;98;11;4;-;35;13;11;-;44;8;34;57;32;42;59;1;1;1;91;5;795
"150085 Anapu";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;3;1;-;-;1;-;-;13;6;-;-;-;-;-;-;-;30
"150095 Aurora do Pará";-;-;-;-;1;-;5;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;3;1;1;-;-;-;-;-;-;-;16
"150120 Baião";-;-;-;2;1;-;1;-;-;-;-;-;1;1;2;-;-;-;2;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;1;-;-;2;3;1;1;-;-;-;-;-;24
"150125 Bannach";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;1;-;-;3;-;-;-;-;10;-;-;-;21
"150130 Barcarena";-;1;-;2;2;2;6;-;-;-;1;1;3;3;5;1;-;-;2;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;1;-;2;2;-;-;6;1;2;-;6;1;7;16;4;13;14;-;-;-;-;3;119
"150140 Belém";14;42;16;53;94;47;368;15;31;15;54;37;161;94;144;27;6;4;62;41;170;127;59;85;66;61;62;57;65;57;71;44;51;63;25;277;22;17;2341;138;17;214;431;132;234;55;925;321;1037;1011;711;233;370;123;3;18;327;62;11407
"150145 Belterra";-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;2;3;-;-;-;-;-;-;-;-;12
"150150 Benevides";-;1;-;1;1;-;1;-;-;-;-;-;1;-;3;1;-;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;2;-;1;-;-;-;2;-;-;-;2;-;1;9;1;-;-;-;-;-;-;-;35
"150157 Bom Jesus do Tocantins";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;1;-;-;2;7;-;-;-;-;-;-;-;15
"150160 Bonito";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150170 Bragança";-;-;-;1;-;-;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;2;1;-;-;-;-;-;13
"150172 Brasil Novo";-;-;-;3;-;-;1;-;-;-;-;-;1;-;2;-;-;-;-;-;1;-;-;-;1;1;1;1;1;1;1;1;1;1;-;2;-;-;-;1;-;-;2;1;1;-;1;-;1;4;-;-;-;-;-;-;-;-;31
"150175 Brejo Grande do Araguaia";-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;4
"150178 Breu Branco";-;-;-;-;2;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;1;-;4;2;-;-;3;-;2;-;2;-;2;16;3;2;2;-;-;-;-;-;51
"150180 Breves";-;-;-;-;2;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;-;-;1;-;1;-;2;-;-;3;-;1;1;-;-;-;-;-;18
"150190 Bujaru";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;4
"150200 Cachoeira do Arari";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150195 Cachoeira do Piriá";-;-;-;-;-;-;1;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;7
"150210 Cametá";-;-;-;1;2;2;6;-;-;-;1;1;3;5;5;1;1;-;1;-;4;2;-;-;4;3;6;5;1;4;6;1;5;3;1;4;-;-;5;4;1;-;4;5;8;-;2;4;4;5;1;-;2;1;6;-;-;14;144
"150215 Canaã dos Carajás";2;4;-;2;3;2;34;-;-;-;2;1;6;3;8;1;1;-;1;1;6;2;1;-;-;1;-;-;-;-;1;-;2;-;3;12;5;-;11;3;-;-;7;2;3;-;10;2;21;13;7;3;10;-;-;-;-;1;197
"150220 Capanema";-;4;2;1;2;5;7;-;2;-;4;1;11;6;11;5;-;-;2;-;6;2;2;1;1;1;1;1;1;-;1;-;1;1;-;15;3;-;1;7;-;-;16;8;6;-;9;-;5;21;7;3;3;-;-;-;-;-;186
"150230 Capitão Poço";-;-;-;1;4;-;-;-;-;-;1;-;1;-;4;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;-;-;5;-;-;3;3;5;-;5;1;-;6;1;-;-;-;-;-;-;2;48
"150240 Castanhal";-;2;-;6;8;-;4;2;-;2;8;5;9;9;12;1;4;-;3;-;7;9;-;9;10;10;14;9;11;2;10;4;9;10;3;20;6;1;28;6;-;-;22;7;7;2;49;4;17;48;24;4;3;-;-;-;68;4;512
"150250 Chaves";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"150260 Colares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150270 Conceição do Araguaia";-;2;-;2;2;1;12;-;1;-;1;1;-;3;3;1;1;-;-;-;1;-;-;3;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;1;1;1;-;1;-;1;2;1;-;-;-;2;-;-;1;48
"150275 Concórdia do Pará";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;6
"150276 Cumaru do Norte";-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;1;-;-;-;-;2;-;-;-;-;-;-;4;1;-;-;-;-;-;-;2;15
"150277 Curionópolis";-;-;-;-;1;1;1;-;-;-;-;-;-;1;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;10;1;-;2;2;-;-;-;-;2;27
"150280 Curralinho";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;7
"150290 Curuçá";-;-;-;-;-;2;1;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;1;-;-;-;1;-;-;-;1;-;-;-;1;1;3;-;-;-;-;-;17
"150293 Dom Eliseu";1;1;-;1;1;-;9;-;-;-;-;-;1;2;3;1;1;-;-;-;2;1;-;-;1;1;-;1;1;1;1;1;1;1;-;2;-;-;-;1;-;-;1;2;2;-;-;1;2;7;1;-;-;-;-;-;-;-;52
"150295 Eldorado do Carajás";-;-;-;1;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;7
"150304 Floresta do Araguaia";-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"150307 Garrafão do Norte";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;2;-;2;-;-;-;-;8;2;-;-;-;-;-;-;-;19
"150309 Goianésia do Pará";-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;3;-;-;-;-;2;-;-;-;11
"150310 Gurupá";-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;3;-;-;-;-;3;1;1;1;-;-;-;-;1;21
"150320 Igarapé-Açu";-;-;-;1;-;-;2;-;-;-;-;-;-;1;4;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;1;1;-;-;2;1;-;-;2;-;3;3;-;1;1;-;-;-;-;1;29
"150330 Igarapé-Miri";-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;7
"150340 Inhangapi";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;6
"150345 Ipixuna do Pará";-;-;-;-;1;1;1;-;-;-;-;-;1;1;3;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;1;-;-;3;-;-;-;1;-;1;11;-;1;5;-;-;-;-;4;40
"150350 Irituia";-;-;-;1;-;-;1;-;-;-;-;-;-;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;1;-;-;-;-;-;1;17
"150360 Itaituba";-;1;-;6;4;-;7;-;-;-;1;-;1;3;6;1;1;-;1;-;1;2;-;1;3;2;2;2;2;3;4;1;1;4;1;4;1;-;5;3;-;-;2;8;10;-;4;3;10;19;2;2;7;-;-;-;-;3;144
"150370 Itupiranga";-;-;-;1;1;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;9
"150375 Jacareacanga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;3
"150380 Jacundá";-;-;-;2;2;-;1;-;-;-;-;-;2;2;2;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;4;-;-;1;-;-;-;-;2;3;-;1;7;14;8;9;1;-;-;25;-;-;1;90
"150390 Juruti";-;-;-;-;1;-;6;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;2;-;-;-;1;-;-;6;2;1;1;-;-;-;-;-;26
"150405 Mãe do Rio";-;-;-;-;1;1;1;-;-;-;-;-;-;-;3;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;-;-;-;-;1;-;1;-;-;-;1;1;1;-;-;-;2;-;-;1;22
"150410 Magalhães Barata";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;13
"150420 Marabá";-;4;-;1;7;1;29;2;2;1;3;2;12;8;8;2;1;-;3;2;6;8;1;8;9;9;8;8;10;5;7;4;10;11;4;19;2;-;15;7;-;-;14;10;11;1;21;1;11;35;21;31;69;2;-;-;47;3;516
"150430 Maracanã";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;1;-;-;-;1;2;-;-;-;-;-;-;-;-;9
"150440 Marapanim";-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;7
"150442 Marituba";-;1;1;1;2;1;5;-;-;-;-;-;1;1;3;1;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;1;-;5;-;-;-;5;-;-;-;5;-;-;6;7;-;1;-;-;-;-;1;56
"150445 Medicilândia";-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;7
"150450 Melgaço";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150460 Mocajuba";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;6
"150470 Moju";-;-;-;1;1;-;3;-;-;-;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;1;-;-;-;2;1;-;-;-;-;2;1;-;-;-;-;-;-;1;20
"150480 Monte Alegre";-;-;-;-;2;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;3;-;-;1;1;5;-;1;-;-;6;-;2;3;-;-;-;-;2;32
"150490 Muaná";-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;1;1;-;-;-;-;2;-;-;-;-;2;-;-;1;17
"150495 Nova Esperança do Piriá";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;3;1;-;2;-;-;-;-;3;12
"150497 Nova Ipixuna";-;-;-;-;1;-;5;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;1;-;-;-;1;-;-;2;1;-;-;-;-;-;-;-;16
"150500 Nova Timboteua";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150503 Novo Progresso";-;2;-;-;5;-;5;-;-;-;1;-;2;-;3;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;2;-;2;-;-;-;5;1;2;-;2;-;-;5;3;-;-;-;-;-;-;-;47
"150506 Novo Repartimento";-;-;-;-;2;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;3;-;-;-;-;-;-;-;-;10
