municipio;_gama_camara;_mamografo_com_comando_simples;_mamografo_com_estereotaxia;_raio_x_ate_100_ma;_raio_x_de_100_a_500_ma;_raio_x_mais_de_500ma;_raio_x_dentario;_raio_x_com_fluoroscopia;_raio_x_para_densitometria_ossea;_raio_x_para_hemodinamica;_tomógrafo_computadorizado;_ressonancia_magnetica;_ultrassom_doppler_colorido;_ultrassom_ecografo;_ultrassom_convencional;_processadora_de_filme_exclusiva_para_mamografia;_mamografo_computadorizado;_pet_ct;_endoscopio_das_vias_respiratorias;_endoscopio_das_vias_urinarias;_endoscopio_digestivo;_equipamentos_para_optometria;_laparoscopio_video;_microscopio_cirurgico;_cadeira_oftalmologica;_coluna_oftalmologica;_refrator;_lensometro;_projetor_ou_tabela_de_optotipos;_retinoscopio;_oftalmoscopio;_ceratometro;_tonometro_de_aplanacao;_biomicroscopio_lampada_de_fenda;_campimetro;_eletrocardiografo;_eletroencefalografo;_bomba_balao_intra_aortico;_bomba_de_infusao;_berço_aquecido;_bilirrubinometro;_debitometro;_desfibrilador;_equipamento_de_fototerapia;_incubadora;_marcapasso_temporario;_monitor_de_ecg;_monitor_de_pressao_invasivo;_monitor_de_pressao_nao_invasivo;_reanimador_pulmonar_ambu;_respirador_ventilador;_aparelho_de_diatermia_por_ultrassom_ondas_curtas;_aparelho_de_eletroestimulacao;_bomba_de_infusao_de_hemoderivados;_equipamentos_de_aferese;_equipamento_de_circulacao_extracorporea;_equipamento_para_hemodialise;_forno_de_bier;total
"130255 Manaquiri";-;-;-;1;1;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;1;1;-;-;1;-;1;1;-;-;-;-;-;-;-;-;13
"130260 Manaus";-;3;-;11;6;2;329;-;1;-;-;-;14;11;17;3;-;-;8;-;8;25;1;2;5;5;4;2;4;1;1;2;3;4;1;76;3;3;21;16;5;-;68;2;19;-;43;8;98;159;29;9;13;1;1;-;-;3;1050
"130270 Manicoré";-;1;-;1;-;-;2;-;-;-;-;-;1;-;2;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;2;-;-;3;2;2;-;1;-;-;6;1;1;2;-;-;-;-;1;34
"130280 Maraã";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"130290 Maués";-;-;-;-;2;-;5;-;-;-;-;-;4;-;-;-;1;-;-;-;3;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;-;-;2;2;-;-;3;4;3;-;9;-;2;1;5;-;-;-;-;-;-;-;50
"130300 Nhamundá";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"130310 Nova Olinda do Norte";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;2;2;-;-;-;-;2;-;-;-;-;-;-;-;-;12
"130320 Novo Airão";-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;2;-;2;-;2;-;1;3;-;-;-;-;-;-;-;-;17
"130330 Novo Aripuanã";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"130340 Parintins";-;-;1;2;1;2;14;-;-;-;1;-;2;3;7;1;-;-;-;1;2;2;-;6;-;-;-;-;-;-;-;-;-;-;-;7;-;-;1;3;1;-;4;5;12;-;4;5;-;18;7;3;2;-;-;-;-;3;120
"130350 Pauini";-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3
"130353 Presidente Figueiredo";-;1;-;1;1;-;3;-;-;-;-;-;1;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;-;2;1;-;-;5;2;-;-;3;-;2;16;4;2;2;-;-;-;-;-;55
"130356 Rio Preto da Eva";-;1;-;1;1;-;2;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;-;4;1;1;-;1;-;4;2;1;-;-;-;-;-;-;-;26
"130360 Santa Isabel do Rio Negro";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"130380 São Gabriel da Cachoeira";-;1;-;2;1;-;5;-;-;-;1;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;5;3;-;-;4;3;4;-;4;1;-;18;8;3;3;-;1;-;-;3;76
"130390 São Paulo de Olivença";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"130406 Tabatinga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"130410 Tapauá";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;3
"130420 Tefé";-;1;-;1;1;1;8;-;-;-;-;-;2;2;8;1;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;-;1;2;-;-;4;2;4;-;1;-;1;11;2;3;2;-;-;1;-;-;67
"130423 Tonantins";-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;5;1;1;-;-;-;-;5;-;-;-;-;-;-;-;-;19
"130430 Urucará";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"130440 Urucurituba";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"140005 Alto Alegre";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;5
"140010 Boa Vista";1;2;-;3;5;5;87;1;3;1;1;-;22;10;16;2;-;-;15;4;9;4;3;1;3;3;3;3;3;4;6;2;3;2;1;44;5;-;27;1;-;4;24;7;8;1;27;3;47;51;13;30;47;2;3;-;12;10;594
"140015 Bonfim";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"140017 Cantá";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;3
"140020 Caracaraí";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"140030 Mucajaí";-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"140040 Normandia";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;3;-;-;-;-;7;-;-;2;18
"140045 Pacaraima";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2
"140047 Rorainópolis";-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;1;-;3;-;1;-;-;-;-;-;-;11
"140050 São João da Baliza";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"140060 São Luiz";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;4
"140070 Uiramutã";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150010 Abaetetuba";-;-;-;4;3;-;15;-;-;-;1;-;3;6;5;-;-;-;2;2;2;-;-;1;1;1;1;1;1;1;1;1;1;1;1;7;1;-;5;3;-;-;2;1;6;-;5;1;1;15;10;2;4;-;25;-;-;3;146
"150013 Abel Figueiredo";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;2;1;-;-;-;2;-;-;-;9
"150020 Acará";-;-;-;-;3;-;1;-;-;-;-;-;-;-;3;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;1;-;3;-;-;-;2;-;2;-;2;2;-;8;9;1;2;-;-;-;-;1;44
"150034 Água Azul do Norte";-;-;-;1;-;-;2;-;-;-;-;-;1;1;2;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;3;-;-;2;2;-;-;1;-;1;8;-;1;-;-;-;-;-;1;30
"150040 Alenquer";-;-;-;-;-;-;1;-;-;-;-;-;1;1;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;9
"150050 Almeirim";2;-;-;1;2;1;3;-;-;-;-;-;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;-;-;-;6;-;-;2;3;4;-;4;-;2;16;4;6;11;-;-;-;-;2;79
"150060 Altamira";-;-;-;1;-;1;1;-;-;-;-;-;1;1;1;-;-;-;-;-;-;2;-;2;4;3;3;2;3;3;3;1;1;1;1;5;2;-;1;-;-;-;3;-;-;-;2;-;-;-;1;-;-;-;-;-;-;1;50
"150080 Ananindeua";1;11;1;7;23;5;22;-;11;3;10;4;20;16;21;7;2;-;5;2;16;4;5;3;6;4;12;3;4;3;3;3;3;3;3;45;11;-;115;13;4;-;45;13;15;2;52;15;36;78;43;44;60;3;1;1;128;6;976
"150085 Anapu";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;3;1;-;-;1;-;-;7;1;-;-;-;-;-;-;-;19
"150095 Aurora do Pará";-;-;-;-;1;-;6;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;3;1;1;-;-;-;-;-;-;-;17
"150120 Baião";-;-;-;1;1;-;1;-;-;-;-;-;1;1;1;-;-;-;1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;1;-;2;-;1;-;-;3;3;1;1;-;-;-;-;-;25
"150125 Bannach";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;1;-;-;3;-;-;-;-;10;-;-;-;21
"150130 Barcarena";-;1;-;2;2;2;7;-;-;-;1;1;3;3;6;1;-;-;2;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;1;-;2;2;-;-;6;1;2;-;6;1;7;16;4;13;14;-;-;-;-;3;122
"150140 Belém";13;37;13;43;74;43;353;13;28;12;53;36;161;90;142;23;5;4;60;35;183;138;54;82;77;71;73;64;75;64;79;50;58;69;28;236;16;15;1423;56;9;269;343;80;82;41;661;284;725;775;523;248;381;104;3;12;260;65;9014
"150145 Belterra";-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;2;3;-;-;-;-;-;-;-;-;12
"150150 Benevides";-;1;-;1;1;-;1;-;-;-;-;-;1;-;3;1;-;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;2;-;1;-;-;-;2;-;-;-;2;-;1;9;1;-;-;-;-;-;-;-;35
"150157 Bom Jesus do Tocantins";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;1;-;-;2;7;-;-;-;-;-;-;-;15
"150160 Bonito";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150170 Bragança";-;-;-;1;-;-;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;2;1;-;-;-;-;-;13
"150172 Brasil Novo";-;-;-;3;-;-;1;-;-;-;-;-;1;-;2;-;-;-;-;-;1;-;-;-;1;1;1;1;1;1;1;1;1;1;-;2;-;-;-;1;-;-;2;1;1;-;1;-;1;4;-;-;-;-;-;-;-;-;31
"150175 Brejo Grande do Araguaia";-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;4
"150178 Breu Branco";-;-;-;-;2;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;1;-;4;2;-;-;3;-;2;-;2;-;2;16;3;2;2;-;-;-;-;-;51
"150180 Breves";-;-;-;2;3;-;-;-;-;-;-;-;-;3;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;8;-;-;2;-;3;-;3;-;-;3;-;1;1;-;-;-;-;-;34
"150190 Bujaru";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;4
"150200 Cachoeira do Arari";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150195 Cachoeira do Piriá";-;-;-;-;-;-;1;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;7
"150210 Cametá";-;-;-;1;3;2;6;-;-;-;1;1;3;5;6;1;1;-;1;-;4;2;-;-;4;3;6;5;1;4;6;1;5;3;1;4;-;-;5;4;1;-;4;5;8;-;2;4;4;5;1;-;2;1;6;-;-;14;146
"150215 Canaã dos Carajás";2;3;-;1;4;3;37;-;-;-;1;-;9;4;7;2;1;-;1;1;6;3;1;-;1;2;1;-;1;1;2;1;3;-;4;15;6;-;12;4;-;-;11;2;6;-;24;2;32;18;10;2;4;-;-;-;-;-;250
"150220 Capanema";-;5;2;1;2;5;7;-;2;-;4;1;11;6;11;5;-;-;2;-;6;2;2;1;1;1;1;1;1;-;1;-;1;1;-;18;3;-;3;7;-;-;16;8;6;-;12;-;7;24;9;3;3;-;-;-;-;-;202
"150230 Capitão Poço";-;1;-;1;5;-;-;-;-;-;1;-;1;-;4;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;-;-;5;-;-;3;3;5;-;5;1;-;6;1;-;-;-;-;-;-;2;50
"150240 Castanhal";-;2;-;4;7;-;4;1;1;2;7;5;10;9;13;1;4;-;3;-;9;9;-;8;11;11;14;9;11;2;10;4;9;10;3;17;6;1;8;1;-;-;20;6;6;2;34;3;26;39;17;4;3;2;-;-;81;4;473
"150250 Chaves";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;8
"150260 Colares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150270 Conceição do Araguaia";-;2;-;2;2;1;12;-;1;-;2;1;-;3;3;1;1;-;-;-;1;-;-;3;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;1;1;1;-;1;-;1;2;1;-;-;-;2;-;-;1;49
"150275 Concórdia do Pará";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;6
"150276 Cumaru do Norte";-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;1;-;-;-;-;2;-;-;-;-;-;-;4;1;-;-;-;-;-;-;2;15
"150277 Curionópolis";-;-;-;-;1;1;1;-;-;-;-;-;-;1;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;1;-;-;-;-;10;1;-;2;2;-;-;-;-;2;28
"150280 Curralinho";-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;3;-;-;-;-;-;-;-;-;10
"150290 Curuçá";-;-;-;-;-;2;1;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;1;-;-;-;1;-;-;-;1;-;-;-;1;1;3;-;-;-;-;-;17
"150293 Dom Eliseu";1;1;-;1;1;-;9;-;-;-;-;-;1;2;3;1;1;-;-;-;2;1;-;-;1;1;-;1;1;1;1;1;1;1;-;2;-;-;-;1;-;-;1;2;2;-;-;1;2;7;1;-;-;-;-;-;-;-;52
"150295 Eldorado do Carajás";-;-;-;1;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;7
"150304 Floresta do Araguaia";-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;5
"150307 Garrafão do Norte";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;2;-;2;-;-;-;-;8;2;-;-;-;-;-;-;-;19
"150309 Goianésia do Pará";-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;1;-;-;-;-;6;-;-;-;-;2;-;-;-;15
"150310 Gurupá";-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;3;-;-;-;-;3;1;1;1;-;-;-;-;1;21
"150320 Igarapé-Açu";-;-;-;2;-;-;2;-;-;-;-;-;-;1;4;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;1;1;-;-;2;1;1;-;2;-;3;3;-;1;1;-;-;-;-;1;31
"150330 Igarapé-Miri";-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;7
"150340 Inhangapi";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;7
"150345 Ipixuna do Pará";-;-;-;-;1;1;1;-;-;-;-;-;1;1;3;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;1;-;-;3;-;-;-;1;-;1;12;-;1;5;-;-;-;-;4;41
"150350 Irituia";-;-;-;1;-;-;1;-;-;-;-;-;-;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;-;-;-;-;-;-;1;14
"150360 Itaituba";-;1;-;6;4;-;7;-;-;-;1;-;1;3;6;2;1;-;1;-;1;2;-;1;3;2;2;2;2;3;4;1;1;4;1;4;1;-;5;3;-;-;2;8;10;-;4;3;10;19;2;2;7;-;-;-;-;3;145
"150370 Itupiranga";-;-;-;1;1;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;9
"150375 Jacareacanga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;3
"150380 Jacundá";-;-;-;2;2;-;1;-;-;-;1;-;2;2;2;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;4;-;-;1;-;-;-;-;2;3;-;1;7;15;8;9;1;-;-;25;-;-;1;92
"150390 Juruti";-;-;-;-;2;-;6;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;3;1;-;-;1;-;-;2;-;1;-;1;-;-;6;3;1;1;-;-;-;-;-;33
"150405 Mãe do Rio";-;-;-;-;1;1;1;-;-;-;-;-;-;-;2;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;-;-;-;-;1;-;1;-;-;-;1;1;1;-;-;-;2;-;-;1;21
"150410 Magalhães Barata";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;13
"150420 Marabá";-;4;-;2;8;2;30;2;2;1;4;2;13;9;9;2;1;-;4;3;7;8;2;6;9;9;8;8;10;5;7;3;10;11;3;23;6;-;27;11;2;1;19;10;15;1;32;4;17;63;35;31;69;2;-;-;49;4;625
"150430 Maracanã";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;1;-;-;-;1;2;-;-;-;-;-;-;-;-;9
"150440 Marapanim";-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;8
"150442 Marituba";-;1;1;1;2;1;7;-;-;-;-;-;1;1;3;1;1;-;-;-;2;-;-;1;-;1;1;1;1;1;1;1;1;1;1;6;1;-;5;-;-;-;6;-;-;-;6;-;-;6;7;-;1;-;-;-;-;2;73
"150445 Medicilândia";-;-;-;-;1;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;8
"150450 Melgaço";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150460 Mocajuba";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;6
"150470 Moju";-;-;-;1;1;-;3;-;-;-;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;1;-;-;-;2;1;-;-;-;-;2;1;-;-;-;-;-;-;1;20
"150480 Monte Alegre";-;-;-;-;2;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;3;-;-;1;1;5;-;1;-;-;6;-;2;3;-;-;-;-;2;32
"150490 Muaná";-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;1;1;-;-;-;-;2;-;-;-;-;2;-;-;1;17
"150495 Nova Esperança do Piriá";-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;3;1;-;2;-;-;-;-;3;14
